,Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Day,Month,Year,Season
4581,33,2010-12-03,312161.0,0,55.61,3.034,126.6042857,10.115,3,12,2010,Winter
4582,33,2010-03-19,282235.73,0,64.6,3.054,126.6066452,10.115,19,3,2010,Spring
4583,33,2010-03-26,262893.76,0,64.09,2.98,126.6050645,10.115,26,3,2010,Spring
4584,33,2010-02-04,274634.52,0,66.79,3.086,126.6034839,9.849,4,2,2010,Winter
4585,33,2010-09-04,325201.05,0,68.43,3.004,126.6019032,9.849,4,9,2010,Autumn
4586,33,2010-04-16,307779.64,0,72.44,3.109,126.5621,9.849,16,4,2010,Spring
4587,33,2010-04-23,263263.02,0,71.59,3.05,126.4713333,9.849,23,4,2010,Spring
4588,33,2010-04-30,275883.23,0,73.29,3.105,126.3805667,9.849,30,4,2010,Spring
4589,33,2010-07-05,326870.13,0,75.4,3.127,126.2898,9.849,5,7,2010,Summer
4590,33,2010-05-14,331173.51,0,76.8,3.145,126.2085484,9.849,14,5,2010,Spring
4591,33,2010-05-21,294264.2,0,82.8,3.12,126.1843871,9.849,21,5,2010,Spring
4592,33,2010-05-28,279246.33,0,78.47,3.058,126.1602258,9.849,28,5,2010,Spring
4593,33,2010-04-06,285100.0,0,86.06,2.941,126.1360645,9.849,6,4,2010,Spring
4594,33,2010-11-06,310800.79,0,93.52,3.057,126.1119032,9.849,6,11,2010,Autumn
4595,33,2010-06-18,272399.08,0,87.69,2.935,126.114,9.849,18,6,2010,Summer
4596,33,2010-06-25,259419.91,0,93.66,3.084,126.1266,9.849,25,6,2010,Summer
4597,33,2010-02-07,267495.76,0,97.66,2.978,126.1392,9.495,7,2,2010,Winter
4598,33,2010-09-07,302423.93,0,95.88,3.1,126.1518,9.495,7,9,2010,Autumn
4599,33,2010-07-16,280937.84,0,100.14,2.971,126.1498065,9.495,16,7,2010,Summer
4600,33,2010-07-23,252734.31,0,97.04,3.112,126.1283548,9.495,23,7,2010,Summer
4601,33,2010-07-30,242047.03,0,92.71,3.017,126.1069032,9.495,30,7,2010,Summer
4602,33,2010-06-08,262789.95,0,92.51,3.123,126.0854516,9.495,8,6,2010,Summer
4603,33,2010-08-13,265367.51,0,95.57,3.049,126.064,9.495,13,8,2010,Summer
4604,33,2010-08-20,230519.49,0,96.46,3.041,126.0766452,9.495,20,8,2010,Summer
4605,33,2010-08-27,224031.19,0,94.0,3.022,126.0892903,9.495,27,8,2010,Summer
4606,33,2010-03-09,237405.82,0,90.82,3.087,126.1019355,9.495,9,3,2010,Spring
4607,33,2010-10-09,272834.88,1,91.77,2.961,126.1145806,9.495,9,10,2010,Autumn
4608,33,2010-09-17,246277.18,0,89.43,3.028,126.1454667,9.495,17,9,2010,Autumn
4609,33,2010-09-24,231976.84,0,91.18,2.939,126.1900333,9.495,24,9,2010,Autumn
4610,33,2010-01-10,224294.39,0,91.45,3.001,126.2346,9.265,10,1,2010,Winter
4611,33,2010-08-10,266484.19,0,79.02,2.924,126.2791667,9.265,10,8,2010,Summer
4612,33,2010-10-15,251732.92,0,80.49,3.08,126.3266774,9.265,15,10,2010,Autumn
4613,33,2010-10-22,234175.92,0,74.2,3.014,126.3815484,9.265,22,10,2010,Autumn
4614,33,2010-10-29,213538.32,0,71.34,3.13,126.4364194,9.265,29,10,2010,Autumn
4615,33,2010-05-11,246124.61,0,74.23,3.009,126.4912903,9.265,11,5,2010,Spring
4616,33,2010-12-11,272803.94,0,65.21,3.13,126.5461613,9.265,11,12,2010,Winter
4617,33,2010-11-19,224639.76,0,61.95,3.047,126.6072,9.265,19,11,2010,Autumn
4618,33,2010-11-26,240044.57,1,56.87,3.162,126.6692667,9.265,26,11,2010,Autumn
4619,33,2010-03-12,209986.25,0,52.82,3.041,126.7313333,9.265,12,3,2010,Spring
4620,33,2010-10-12,253050.1,0,60.72,3.091,126.7934,9.265,12,10,2010,Autumn
4621,33,2010-12-17,238875.26,0,61.12,3.125,126.8794839,9.265,17,12,2010,Winter
4622,33,2010-12-24,249246.8,0,60.43,3.236,126.9835806,9.265,24,12,2010,Winter
4623,33,2010-12-31,219804.85,1,52.91,3.148,127.0876774,9.265,31,12,2010,Winter
4624,33,2011-07-01,243948.82,0,46.25,3.287,127.1917742,8.951,1,7,2011,Summer
4625,33,2011-01-14,259527.75,0,53.63,3.312,127.3009355,8.951,14,1,2011,Winter
4626,33,2011-01-21,244856.44,0,59.46,3.336,127.4404839,8.951,21,1,2011,Winter
4627,33,2011-01-28,231155.9,0,56.62,3.231,127.5800323,8.951,28,1,2011,Winter
4628,33,2011-04-02,234218.03,0,49.26,3.348,127.7195806,8.951,2,4,2011,Spring
4629,33,2011-11-02,276198.74,1,53.35,3.381,127.859129,8.951,2,11,2011,Autumn
4630,33,2011-02-18,252349.6,0,62.03,3.43,127.99525,8.951,18,2,2011,Winter
4631,33,2011-02-25,242901.21,0,54.89,3.398,128.13,8.951,25,2,2011,Winter
4632,33,2011-04-03,245435.8,0,59.51,3.674,128.26475,8.951,3,4,2011,Spring
4633,33,2011-11-03,270921.44,0,66.51,3.63,128.3995,8.951,3,11,2011,Autumn
4634,33,2011-03-18,247234.47,0,72.72,3.892,128.5121935,8.951,18,3,2011,Spring
4635,33,2011-03-25,238084.08,0,63.34,3.716,128.6160645,8.951,25,3,2011,Spring
4636,33,2011-01-04,232769.09,0,71.41,3.772,128.7199355,8.687,4,1,2011,Winter
4637,33,2011-08-04,271924.73,0,75.11,3.818,128.8238065,8.687,4,8,2011,Summer
4638,33,2011-04-15,275749.56,0,64.64,4.089,128.9107333,8.687,15,4,2011,Spring
4639,33,2011-04-22,248603.3,0,79.46,3.917,128.9553,8.687,22,4,2011,Spring
4640,33,2011-04-29,248561.86,0,77.44,4.151,128.9998667,8.687,29,4,2011,Spring
4641,33,2011-06-05,257031.19,0,77.92,4.193,129.0444333,8.687,5,6,2011,Summer
4642,33,2011-05-13,279466.87,0,78.24,4.202,129.089,8.687,13,5,2011,Spring
4643,33,2011-05-20,239206.26,0,76.07,3.99,129.0756774,8.687,20,5,2011,Spring
4644,33,2011-05-27,239431.85,0,82.32,3.933,129.0623548,8.687,27,5,2011,Spring
4645,33,2011-03-06,243477.03,0,82.93,3.893,129.0490323,8.687,6,3,2011,Spring
4646,33,2011-10-06,258427.39,0,87.02,3.981,129.0357097,8.687,6,10,2011,Autumn
4647,33,2011-06-17,238172.66,0,91.11,3.935,129.0432,8.687,17,6,2011,Summer
4648,33,2011-06-24,238433.53,0,94.11,3.807,129.0663,8.687,24,6,2011,Summer
4649,33,2011-01-07,226702.36,0,98.43,3.842,129.0894,8.442,7,1,2011,Winter
4650,33,2011-08-07,262717.71,0,96.44,3.793,129.1125,8.442,7,8,2011,Summer
4651,33,2011-07-15,265003.47,0,92.83,3.779,129.1338387,8.442,15,7,2011,Summer
4652,33,2011-07-22,238915.05,0,97.17,3.697,129.1507742,8.442,22,7,2011,Summer
4653,33,2011-07-29,224806.96,0,95.28,3.694,129.1677097,8.442,29,7,2011,Summer
4654,33,2011-05-08,242456.39,0,96.93,3.803,129.1846452,8.442,8,5,2011,Spring
4655,33,2011-12-08,274721.85,0,96.0,3.794,129.2015806,8.442,8,12,2011,Winter
4656,33,2011-08-19,242771.37,0,95.89,3.743,129.2405806,8.442,19,8,2011,Summer
4657,33,2011-08-26,237095.82,0,99.66,3.663,129.2832581,8.442,26,8,2011,Summer
4658,33,2011-02-09,239198.36,0,99.2,3.798,129.3259355,8.442,9,2,2011,Winter
4659,33,2011-09-09,281842.28,1,96.22,3.771,129.3686129,8.442,9,9,2011,Autumn
4660,33,2011-09-16,262407.57,0,85.79,3.784,129.4306,8.442,16,9,2011,Autumn
4661,33,2011-09-23,234793.12,0,88.93,3.789,129.5183333,8.442,23,9,2011,Autumn
4662,33,2011-09-30,229731.98,0,89.1,3.877,129.6060667,8.442,30,9,2011,Autumn
4663,33,2011-07-10,262159.13,0,81.16,3.827,129.6938,8.01,10,7,2011,Summer
4664,33,2011-10-14,272487.33,0,76.49,3.698,129.7706452,8.01,14,10,2011,Autumn
4665,33,2011-10-21,233543.08,0,81.74,3.842,129.7821613,8.01,21,10,2011,Autumn
4666,33,2011-10-28,231319.96,0,76.73,3.843,129.7936774,8.01,28,10,2011,Autumn
4667,33,2011-04-11,236157.12,0,71.91,3.828,129.8051935,8.01,11,4,2011,Spring
4668,33,2011-11-11,271961.04,0,58.75,3.677,129.8167097,8.01,11,11,2011,Autumn
4669,33,2011-11-18,251294.5,0,63.35,3.669,129.8268333,8.01,18,11,2011,Autumn
4670,33,2011-11-25,255996.47,1,62.35,3.76,129.8364,8.01,25,11,2011,Autumn
4671,33,2011-02-12,220060.35,0,59.12,3.701,129.8459667,8.01,12,2,2011,Winter
4672,33,2011-09-12,270373.05,0,47.7,3.644,129.8555333,8.01,12,9,2011,Autumn
4673,33,2011-12-16,259638.35,0,53.18,3.489,129.8980645,8.01,16,12,2011,Winter
4674,33,2011-12-23,256235.19,0,53.39,3.541,129.9845484,8.01,23,12,2011,Winter
4675,33,2011-12-30,215359.21,1,51.6,3.428,130.0710323,8.01,30,12,2011,Winter
4676,33,2012-06-01,267058.08,0,60.92,3.443,130.1575161,7.603,1,6,2012,Summer
4677,33,2012-01-13,279447.22,0,54.61,3.477,130.244,7.603,13,1,2012,Winter
4678,33,2012-01-20,244899.2,0,55.99,3.66,130.2792258,7.603,20,1,2012,Winter
4679,33,2012-01-27,236920.49,0,56.33,3.675,130.3144516,7.603,27,1,2012,Winter
4680,33,2012-03-02,256091.32,0,59.53,3.543,130.3496774,7.603,2,3,2012,Spring
4681,33,2012-10-02,282552.58,1,59.94,3.722,130.3849032,7.603,2,10,2012,Autumn
4682,33,2012-02-17,266300.98,0,57.8,3.781,130.4546207,7.603,17,2,2012,Winter
4683,33,2012-02-24,242526.7,0,59.41,3.95,130.5502069,7.603,24,2,2012,Winter
4684,33,2012-02-03,248051.53,0,60.91,3.882,130.6457931,7.603,3,2,2012,Winter
4685,33,2012-09-03,287346.29,0,62.2,3.963,130.7413793,7.603,3,9,2012,Autumn
4686,33,2012-03-16,278067.73,0,65.99,4.273,130.8261935,7.603,16,3,2012,Spring
4687,33,2012-03-23,246970.97,0,60.82,4.288,130.8966452,7.603,23,3,2012,Spring
4688,33,2012-03-30,251327.67,0,71.34,4.294,130.9670968,7.603,30,3,2012,Spring
4689,33,2012-06-04,275911.97,0,70.75,4.282,131.0375484,7.396,4,6,2012,Summer
4690,33,2012-04-13,312698.67,0,73.17,4.254,131.108,7.396,13,4,2012,Spring
4691,33,2012-04-20,261837.2,0,72.94,4.111,131.1173333,7.396,20,4,2012,Spring
4692,33,2012-04-27,249798.75,0,83.07,4.088,131.1266667,7.396,27,4,2012,Spring
4693,33,2012-04-05,270497.51,0,82.43,4.058,131.136,7.396,5,4,2012,Spring
4694,33,2012-11-05,295841.84,0,81.02,4.186,131.1453333,7.396,5,11,2012,Autumn
4695,33,2012-05-18,276899.95,0,89.81,4.308,131.0983226,7.396,18,5,2012,Spring
4696,33,2012-05-25,261851.74,0,88.89,4.127,131.0287742,7.396,25,5,2012,Spring
4697,33,2012-01-06,261131.09,0,83.57,4.277,130.9592258,7.396,6,1,2012,Winter
4698,33,2012-08-06,286082.76,0,90.94,4.103,130.8896774,7.396,6,8,2012,Summer
4699,33,2012-06-15,290444.31,0,92.44,4.144,130.8295333,7.396,15,6,2012,Summer
4700,33,2012-06-22,261666.29,0,95.75,4.014,130.7929,7.396,22,6,2012,Summer
4701,33,2012-06-29,244338.31,0,98.15,3.875,130.7562667,7.396,29,6,2012,Summer
4702,33,2012-06-07,273690.37,0,93.21,3.666,130.7196333,7.147,7,6,2012,Summer
4703,33,2012-07-13,287033.64,0,97.6,3.723,130.683,7.147,13,7,2012,Summer
4704,33,2012-07-20,253205.89,0,91.49,3.589,130.7012903,7.147,20,7,2012,Summer
4705,33,2012-07-27,249134.32,0,93.95,3.769,130.7195806,7.147,27,7,2012,Summer
4706,33,2012-03-08,258533.12,0,92.13,3.595,130.737871,7.147,8,3,2012,Spring
4707,33,2012-10-08,297753.49,0,100.07,3.811,130.7561613,7.147,8,10,2012,Autumn
4708,33,2012-08-17,270097.76,0,96.79,4.002,130.7909677,7.147,17,8,2012,Summer
4709,33,2012-08-24,247672.56,0,89.62,4.055,130.8381613,7.147,24,8,2012,Summer
4710,33,2012-08-31,237129.81,0,94.55,3.886,130.8853548,7.147,31,8,2012,Summer
4711,33,2012-07-09,286428.78,1,92.02,4.124,130.9325484,7.147,9,7,2012,Summer
4712,33,2012-09-14,277417.53,0,83.4,3.966,130.9776667,7.147,14,9,2012,Autumn
4713,33,2012-09-21,252709.58,0,86.53,4.125,131.0103333,7.147,21,9,2012,Autumn
4714,33,2012-09-28,242813.51,0,86.42,3.966,131.043,7.147,28,9,2012,Autumn
4715,33,2012-05-10,265444.9,0,85.18,4.132,131.0756667,6.895,10,5,2012,Spring
4716,33,2012-12-10,291781.15,0,79.64,4.468,131.1083333,6.895,10,12,2012,Winter
4717,33,2012-10-19,254412.34,0,75.55,4.449,131.1499677,6.895,19,10,2012,Autumn
4718,33,2012-10-26,253731.13,0,73.7,4.301,131.1930968,6.895,26,10,2012,Autumn
4719,34,2010-05-02,956228.96,0,35.44,2.598,126.4420645,9.521,2,5,2010,Spring
4720,34,2010-12-02,994610.99,1,36.13,2.573,126.4962581,9.521,2,12,2010,Winter
4721,34,2010-02-19,983963.07,0,38.36,2.54,126.5262857,9.521,19,2,2010,Winter
4722,34,2010-02-26,905756.13,0,37.28,2.59,126.5522857,9.521,26,2,2010,Winter
4723,34,2010-05-03,918295.79,0,42.65,2.654,126.5782857,9.521,3,5,2010,Spring
4724,34,2010-12-03,921247.88,0,42.26,2.704,126.6042857,9.521,3,12,2010,Winter
4725,34,2010-03-19,892070.82,0,45.86,2.743,126.6066452,9.521,19,3,2010,Spring
4726,34,2010-03-26,880742.35,0,42.91,2.752,126.6050645,9.521,26,3,2010,Spring
4727,34,2010-02-04,979428.66,0,50.07,2.74,126.6034839,9.593,4,2,2010,Winter
4728,34,2010-09-04,950684.2,0,51.26,2.773,126.6019032,9.593,4,9,2010,Autumn
4729,34,2010-04-16,923344.54,0,59.18,2.81,126.5621,9.593,16,4,2010,Spring
4730,34,2010-04-23,910240.68,0,55.04,2.805,126.4713333,9.593,23,4,2010,Spring
4731,34,2010-04-30,859922.19,0,56.58,2.787,126.3805667,9.593,30,4,2010,Spring
4732,34,2010-07-05,953495.48,0,57.39,2.836,126.2898,9.593,5,7,2010,Summer
4733,34,2010-05-14,933924.44,0,60.74,2.845,126.2085484,9.593,14,5,2010,Spring
4734,34,2010-05-21,913616.32,0,63.99,2.82,126.1843871,9.593,21,5,2010,Spring
4735,34,2010-05-28,942868.38,0,68.68,2.756,126.1602258,9.593,28,5,2010,Spring
4736,34,2010-04-06,966187.51,0,72.17,2.701,126.1360645,9.593,6,4,2010,Spring
4737,34,2010-11-06,954681.56,0,80.84,2.668,126.1119032,9.593,6,11,2010,Autumn
4738,34,2010-06-18,941612.04,0,73.48,2.635,126.114,9.593,18,6,2010,Summer
4739,34,2010-06-25,895800.07,0,78.47,2.654,126.1266,9.593,25,6,2010,Summer
4740,34,2010-02-07,919229.36,0,73.66,2.668,126.1392,9.816,7,2,2010,Winter
4741,34,2010-09-07,911210.81,0,75.0,2.637,126.1518,9.816,7,9,2010,Autumn
4742,34,2010-07-16,930269.79,0,78.53,2.621,126.1498065,9.816,16,7,2010,Summer
4743,34,2010-07-23,902050.95,0,79.58,2.612,126.1283548,9.816,23,7,2010,Summer
4744,34,2010-07-30,875976.83,0,72.26,2.65,126.1069032,9.816,30,7,2010,Summer
4745,34,2010-06-08,987435.35,0,73.8,2.64,126.0854516,9.816,8,6,2010,Summer
4746,34,2010-08-13,951208.65,0,76.72,2.698,126.064,9.816,13,8,2010,Summer
4747,34,2010-08-20,985152.94,0,76.45,2.671,126.0766452,9.816,20,8,2010,Summer
4748,34,2010-08-27,855421.39,0,72.87,2.621,126.0892903,9.816,27,8,2010,Summer
4749,34,2010-03-09,964356.74,0,72.59,2.584,126.1019355,9.816,9,3,2010,Spring
4750,34,2010-10-09,932240.96,1,72.61,2.574,126.1145806,9.816,9,10,2010,Autumn
4751,34,2010-09-17,885445.47,0,70.71,2.594,126.1454667,9.816,17,9,2010,Autumn
4752,34,2010-09-24,867539.07,0,69.78,2.642,126.1900333,9.816,24,9,2010,Autumn
4753,34,2010-01-10,865709.11,0,70.13,2.619,126.2346,10.21,10,1,2010,Winter
4754,34,2010-08-10,931710.67,0,65.21,2.645,126.2791667,10.21,10,8,2010,Summer
4755,34,2010-10-15,888703.62,0,59.57,2.732,126.3266774,10.21,15,10,2010,Autumn
4756,34,2010-10-22,936293.6,0,58.11,2.736,126.3815484,10.21,22,10,2010,Autumn
4757,34,2010-10-29,926294.02,0,50.78,2.718,126.4364194,10.21,29,10,2010,Autumn
4758,34,2010-05-11,972292.31,0,52.43,2.699,126.4912903,10.21,11,5,2010,Spring
4759,34,2010-12-11,979730.78,0,47.2,2.741,126.5461613,10.21,11,12,2010,Winter
4760,34,2010-11-19,955766.33,0,40.93,2.78,126.6072,10.21,19,11,2010,Autumn
4761,34,2010-11-26,1309476.68,1,41.13,2.752,126.6692667,10.21,26,11,2010,Autumn
4762,34,2010-03-12,1001512.21,0,34.7,2.727,126.7313333,10.21,12,3,2010,Spring
4763,34,2010-10-12,1086661.02,0,41.93,2.86,126.7934,10.21,12,10,2010,Autumn
4764,34,2010-12-17,1227148.13,0,42.64,2.884,126.8794839,10.21,17,12,2010,Winter
4765,34,2010-12-24,1620748.25,0,42.74,2.887,126.9835806,10.21,24,12,2010,Winter
4766,34,2010-12-31,902109.69,1,34.11,2.955,127.0876774,10.21,31,12,2010,Winter
4767,34,2011-07-01,900646.94,0,24.5,2.98,127.1917742,10.398,1,7,2011,Summer
4768,34,2011-01-14,898610.33,0,30.75,2.992,127.3009355,10.398,14,1,2011,Winter
4769,34,2011-01-21,891025.39,0,39.57,3.017,127.4404839,10.398,21,1,2011,Winter
4770,34,2011-01-28,836717.75,0,34.68,3.022,127.5800323,10.398,28,1,2011,Winter
4771,34,2011-04-02,971932.87,0,23.82,2.996,127.7195806,10.398,2,4,2011,Spring
4772,34,2011-11-02,1015654.6,1,28.66,3.033,127.859129,10.398,2,11,2011,Autumn
4773,34,2011-02-18,1062629.3,0,45.12,3.058,127.99525,10.398,18,2,2011,Winter
4774,34,2011-02-25,953331.45,0,44.57,3.087,128.13,10.398,25,2,2011,Winter
4775,34,2011-04-03,963910.81,0,46.21,3.305,128.26475,10.398,3,4,2011,Spring
4776,34,2011-11-03,943951.67,0,45.87,3.461,128.3995,10.398,3,11,2011,Autumn
4777,34,2011-03-18,1014218.8,0,55.58,3.495,128.5121935,10.398,18,3,2011,Spring
4778,34,2011-03-25,922898.38,0,53.11,3.48,128.6160645,10.398,25,3,2011,Spring
4779,34,2011-01-04,884233.67,0,55.46,3.521,128.7199355,10.581,4,1,2011,Winter
4780,34,2011-08-04,975479.83,0,58.59,3.605,128.8238065,10.581,4,8,2011,Summer
4781,34,2011-04-15,941829.0,0,53.3,3.724,128.9107333,10.581,15,4,2011,Spring
4782,34,2011-04-22,1051518.45,0,63.83,3.781,128.9553,10.581,22,4,2011,Spring
4783,34,2011-04-29,895973.02,0,57.73,3.781,128.9998667,10.581,29,4,2011,Spring
4784,34,2011-06-05,965853.58,0,54.4,3.866,129.0444333,10.581,5,6,2011,Summer
4785,34,2011-05-13,966232.69,0,63.05,3.872,129.089,10.581,13,5,2011,Spring
4786,34,2011-05-20,945018.83,0,61.47,3.881,129.0756774,10.581,20,5,2011,Spring
4787,34,2011-05-27,941311.83,0,65.99,3.771,129.0623548,10.581,27,5,2011,Spring
4788,34,2011-03-06,947229.24,0,74.64,3.683,129.0490323,10.581,6,3,2011,Spring
4789,34,2011-10-06,943912.77,0,74.57,3.64,129.0357097,10.581,6,10,2011,Autumn
4790,34,2011-06-17,968258.09,0,76.58,3.618,129.0432,10.581,17,6,2011,Summer
4791,34,2011-06-24,923795.04,0,77.16,3.57,129.0663,10.581,24,6,2011,Summer
4792,34,2011-01-07,911106.22,0,81.96,3.504,129.0894,10.641,7,1,2011,Winter
4793,34,2011-08-07,926934.57,0,80.84,3.469,129.1125,10.641,7,8,2011,Summer
4794,34,2011-07-15,903882.96,0,78.09,3.563,129.1338387,10.641,15,7,2011,Summer
4795,34,2011-07-22,913236.62,0,80.75,3.627,129.1507742,10.641,22,7,2011,Summer
4796,34,2011-07-29,851461.9,0,78.04,3.659,129.1677097,10.641,29,7,2011,Summer
4797,34,2011-05-08,942236.45,0,76.71,3.662,129.1846452,10.641,8,5,2011,Spring
4798,34,2011-12-08,956251.18,0,80.23,3.617,129.2015806,10.641,8,12,2011,Winter
4799,34,2011-08-19,960418.54,0,77.08,3.55,129.2405806,10.641,19,8,2011,Summer
4800,34,2011-08-26,871404.6,0,77.27,3.523,129.2832581,10.641,26,8,2011,Summer
4801,34,2011-02-09,926455.64,0,78.24,3.533,129.3259355,10.641,9,2,2011,Winter
4802,34,2011-09-09,930506.14,1,70.05,3.554,129.3686129,10.641,9,9,2011,Autumn
4803,34,2011-09-16,927249.61,0,64.94,3.532,129.4306,10.641,16,9,2011,Autumn
4804,34,2011-09-23,902852.73,0,66.23,3.473,129.5183333,10.641,23,9,2011,Autumn
4805,34,2011-09-30,871847.85,0,69.44,3.371,129.6060667,10.641,30,9,2011,Autumn
4806,34,2011-07-10,954069.45,0,60.42,3.299,129.6938,10.148,10,7,2011,Summer
4807,34,2011-10-14,911788.79,0,54.72,3.283,129.7706452,10.148,14,10,2011,Autumn
4808,34,2011-10-21,953693.23,0,58.93,3.361,129.7821613,10.148,21,10,2011,Autumn
4809,34,2011-10-28,958063.87,0,54.56,3.362,129.7936774,10.148,28,10,2011,Autumn
4810,34,2011-04-11,992621.93,0,48.04,3.322,129.8051935,10.148,11,4,2011,Spring
4811,34,2011-11-11,991570.02,0,41.04,3.286,129.8167097,10.148,11,11,2011,Autumn
4812,34,2011-11-18,947552.44,0,46.0,3.294,129.8268333,10.148,18,11,2011,Autumn
4813,34,2011-11-25,1345595.82,1,45.99,3.225,129.8364,10.148,25,11,2011,Autumn
4814,34,2011-02-12,988742.08,0,39.75,3.176,129.8459667,10.148,12,2,2011,Winter
4815,34,2011-09-12,1084243.91,0,24.69,3.153,129.8555333,10.148,12,9,2011,Autumn
4816,34,2011-12-16,1151052.86,0,32.31,3.149,129.8980645,10.148,16,12,2011,Winter
4817,34,2011-12-23,1593655.96,0,32.45,3.103,129.9845484,10.148,23,12,2011,Winter
4818,34,2011-12-30,965512.36,1,28.84,3.119,130.0710323,10.148,30,12,2011,Winter
4819,34,2012-06-01,953844.85,0,36.39,3.158,130.1575161,9.653,1,6,2012,Summer
4820,34,2012-01-13,913755.12,0,33.99,3.263,130.244,9.653,13,1,2012,Winter
4821,34,2012-01-20,910899.05,0,39.28,3.273,130.2792258,9.653,20,1,2012,Winter
4822,34,2012-01-27,872450.37,0,39.81,3.29,130.3144516,9.653,27,1,2012,Winter
4823,34,2012-03-02,939367.14,0,38.64,3.354,130.3496774,9.653,2,3,2012,Spring
4824,34,2012-10-02,1047658.09,1,36.7,3.411,130.3849032,9.653,2,10,2012,Autumn
4825,34,2012-02-17,1123446.51,0,37.25,3.493,130.4546207,9.653,17,2,2012,Winter
4826,34,2012-02-24,950154.24,0,39.89,3.541,130.5502069,9.653,24,2,2012,Winter
4827,34,2012-02-03,990263.7,0,42.74,3.619,130.6457931,9.653,3,2,2012,Winter
4828,34,2012-09-03,976393.43,0,42.7,3.667,130.7413793,9.653,3,9,2012,Autumn
4829,34,2012-03-16,999298.43,0,48.09,3.707,130.8261935,9.653,16,3,2012,Spring
4830,34,2012-03-23,945143.33,0,47.93,3.759,130.8966452,9.653,23,3,2012,Spring
4831,34,2012-03-30,938861.77,0,59.29,3.82,130.9670968,9.653,30,3,2012,Spring
4832,34,2012-06-04,1091020.37,0,54.42,3.864,131.0375484,9.575,4,6,2012,Summer
4833,34,2012-04-13,987353.65,0,59.12,3.881,131.108,9.575,13,4,2012,Spring
4834,34,2012-04-20,977628.78,0,55.34,3.864,131.1173333,9.575,20,4,2012,Spring
4835,34,2012-04-27,940299.87,0,66.49,3.81,131.1266667,9.575,27,4,2012,Spring
4836,34,2012-04-05,991104.4,0,65.04,3.747,131.136,9.575,5,4,2012,Spring
4837,34,2012-11-05,949625.52,0,61.92,3.685,131.1453333,9.575,5,11,2012,Autumn
4838,34,2012-05-18,998672.85,0,64.97,3.62,131.0983226,9.575,18,5,2012,Spring
4839,34,2012-05-25,1015737.61,0,72.42,3.551,131.0287742,9.575,25,5,2012,Spring
4840,34,2012-01-06,977062.44,0,70.41,3.483,130.9592258,9.575,6,1,2012,Winter
4841,34,2012-08-06,999511.29,0,75.35,3.433,130.8896774,9.575,6,8,2012,Summer
4842,34,2012-06-15,982345.51,0,76.48,3.372,130.8295333,9.575,15,6,2012,Summer
4843,34,2012-06-22,1000285.1,0,78.85,3.329,130.7929,9.575,22,6,2012,Summer
4844,34,2012-06-29,942970.63,0,81.91,3.257,130.7562667,9.575,29,6,2012,Summer
4845,34,2012-06-07,1007867.68,0,77.95,3.187,130.7196333,9.285,7,6,2012,Summer
4846,34,2012-07-13,954677.75,0,74.02,3.224,130.683,9.285,13,7,2012,Summer
4847,34,2012-07-20,950929.59,0,77.7,3.263,130.7012903,9.285,20,7,2012,Summer
4848,34,2012-07-27,917883.79,0,77.3,3.356,130.7195806,9.285,27,7,2012,Summer
4849,34,2012-03-08,973250.41,0,78.93,3.374,130.737871,9.285,8,3,2012,Spring
4850,34,2012-10-08,1004523.59,0,78.26,3.476,130.7561613,9.285,8,10,2012,Autumn
4851,34,2012-08-17,1013820.86,0,77.78,3.552,130.7909677,9.285,17,8,2012,Summer
4852,34,2012-08-24,926250.21,0,72.44,3.61,130.8381613,9.285,24,8,2012,Summer
4853,34,2012-08-31,933487.71,0,75.89,3.646,130.8853548,9.285,31,8,2012,Summer
4854,34,2012-07-09,976415.56,1,78.26,3.709,130.9325484,9.285,9,7,2012,Summer
4855,34,2012-09-14,955211.7,0,64.28,3.706,130.9776667,9.285,14,9,2012,Autumn
4856,34,2012-09-21,943047.78,0,66.08,3.721,131.0103333,9.285,21,9,2012,Autumn
4857,34,2012-09-28,928629.31,0,67.06,3.666,131.043,9.285,28,9,2012,Autumn
4858,34,2012-05-10,968896.68,0,65.41,3.62,131.0756667,8.839,10,5,2012,Spring
4859,34,2012-12-10,948613.39,0,59.94,3.603,131.1083333,8.839,10,12,2012,Winter
4860,34,2012-10-19,963516.28,0,58.47,3.61,131.1499677,8.839,19,10,2012,Autumn
4861,34,2012-10-26,956987.81,0,57.95,3.514,131.1930968,8.839,26,10,2012,Autumn
4862,35,2010-05-02,1230613.5,0,27.19,2.784,135.3524608,9.262,2,5,2010,Spring
4863,35,2010-12-02,1168815.31,1,29.81,2.773,135.4113076,9.262,2,12,2010,Winter
4864,35,2010-02-19,1270658.64,0,32.44,2.745,135.4657781,9.262,19,2,2010,Winter
4865,35,2010-02-26,1020651.74,0,36.0,2.754,135.5195191,9.262,26,2,2010,Winter
4866,35,2010-05-03,1162610.27,0,38.07,2.777,135.5732602,9.262,3,5,2010,Spring
4867,35,2010-12-03,1150344.39,0,45.98,2.818,135.6270013,9.262,3,12,2010,Winter
4868,35,2010-03-19,1117536.09,0,49.04,2.844,135.6682247,9.262,19,3,2010,Spring
4869,35,2010-03-26,1078900.44,0,52.34,2.854,135.7073618,9.262,26,3,2010,Spring
4870,35,2010-02-04,1189556.47,0,46.9,2.85,135.7464988,9.051,4,2,2010,Winter
